qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
WP_003518603.1	MF	0016788	hydrolase activity, acting on ester bonds	0.00815849120813	0.317815098035	14
WP_003518605.1	MF	0033818	beta-ketoacyl-acyl-carrier-protein synthase III activity	11.3593720383	0.794077252289	1
WP_003518605.1	BP	0006633	fatty acid biosynthetic process	7.32416939359	0.69765770293	1
WP_003518605.1	CC	0005737	cytoplasm	2.06031547098	0.513117162171	1
WP_003518605.1	MF	0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	10.4342053699	0.773725339593	2
WP_003518605.1	CC	0016021	integral component of membrane	0.0193784311536	0.324912774158	4
WP_003518607.1	MF	0043811	phosphate:acyl-[acyl carrier protein] acyltransferase activity	11.8031894187	0.803545782425	1
WP_003518607.1	BP	0006633	fatty acid biosynthetic process	7.4043299019	0.699802244356	1
WP_003518607.1	CC	0005737	cytoplasm	2.07869331555	0.514044630501	1
WP_003518607.1	BP	0008654	phospholipid biosynthetic process	6.66158338177	0.679461829568	4
WP_003518614.1	MF	0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	10.7932084852	0.781725833913	1
WP_003518614.1	BP	0008654	phospholipid biosynthetic process	6.46777011887	0.673969896048	1
WP_003518614.1	CC	0016021	integral component of membrane	0.757827721493	0.431101393051	1
WP_003518616.1	MF	0103039	protein methylthiotransferase activity	12.1563409303	0.81095351563	1
WP_003518616.1	BP	0018339	peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid	11.8820192497	0.805208828216	1
WP_003518616.1	CC	0005840	ribosome	3.16524075843	0.563027113404	1
WP_003518616.1	BP	0006400	tRNA modification	6.5848332967	0.677296703941	4
WP_003518616.1	CC	0005737	cytoplasm	2.09838082289	0.515033655947	4
WP_003518616.1	MF	0051539	4 iron, 4 sulfur cluster binding	6.32086786035	0.669752201657	5
WP_003518616.1	MF	0046872	metal ion binding	2.65634830165	0.541351426148	9
WP_003518616.1	MF	0008168	methyltransferase activity	0.270127456938	0.380165939203	15
WP_003518616.1	MF	0016491	oxidoreductase activity	0.0378875804819	0.332962791348	17
WP_003518616.1	BP	0032259	methylation	0.263615446035	0.379250754479	34
WP_003518616.1	BP	0055114	oxidation-reduction process	0.0334659989357	0.33126247342	35
WP_003518624.1	MF	0008080	N-acetyltransferase activity	5.42560259111	0.642913241096	1
WP_003518624.1	BP	0016311	dephosphorylation	0.308758703622	0.385381919281	1
WP_003518624.1	BP	0016310	phosphorylation	0.104086714809	0.351545110436	4
WP_003518624.1	MF	0004647	phosphoserine phosphatase activity	0.572368716074	0.414551138072	8
WP_003518624.1	MF	0016853	isomerase activity	0.416447750261	0.398401571901	9
WP_003518624.1	MF	0016301	kinase activity	0.126113668459	0.356264130136	16
WP_003518626.1	MF	0004152	dihydroorotate dehydrogenase activity	10.9627214392	0.78545720963	1
WP_003518626.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.42328045901	0.726112338273	1
WP_003518626.1	CC	0005737	cytoplasm	2.06859584725	0.513535554902	1
WP_003518626.1	BP	0044205	'de novo' UMP biosynthetic process	8.38582645379	0.725174392274	2
WP_003518626.1	MF	0004589	orotate reductase (NADH) activity	0.416632252843	0.398422326326	6
WP_003518626.1	BP	0055114	oxidation-reduction process	2.44715331129	0.531841874493	43
WP_003518631.1	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	7.96524826372	0.714494640953	1
WP_003518631.1	BP	0044205	'de novo' UMP biosynthetic process	6.47483558963	0.674171538457	1
WP_003518631.1	MF	0005524	ATP binding	2.2878317358	0.524323423157	5
WP_003518631.1	BP	0006526	arginine biosynthetic process	6.16155783812	0.665122488704	6
WP_003518631.1	MF	0046872	metal ion binding	2.05664051972	0.512931204057	13
WP_003518633.1	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	10.2678200064	0.769970738289	1
WP_003518633.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.89537695476	0.737760721092	1
WP_003518633.1	BP	0044205	'de novo' UMP biosynthetic process	8.26275972115	0.722077639209	4
WP_003518633.1	MF	0005524	ATP binding	2.85987280628	0.550250020912	5
WP_003518633.1	BP	0006526	arginine biosynthetic process	7.98616526357	0.715032355169	10
WP_003518633.1	BP	0006541	glutamine metabolic process	7.3542879693	0.698464837725	17
WP_003518635.1	MF	0004590	orotidine-5'-phosphate decarboxylase activity	11.0962262053	0.788375698104	1
WP_003518635.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.98986860649	0.740054751238	1
WP_003518635.1	BP	0044205	'de novo' UMP biosynthetic process	8.54256671455	0.729085762892	3
WP_003518637.1	MF	0004151	dihydroorotase activity	10.9835552437	0.785913813751	1
WP_003518637.1	BP	0044205	'de novo' UMP biosynthetic process	8.42388950152	0.726127573037	1
WP_003518637.1	MF	0008270	zinc ion binding	4.86752354878	0.625046989497	4
WP_003518637.1	MF	0016597	amino acid binding	0.03624014228	0.332341497233	12
WP_003518637.1	MF	0016743	carboxyl- or carbamoyltransferase activity	0.0343220482602	0.331600057925	13
WP_003518637.1	BP	0006520	cellular amino acid metabolic process	0.0148023978433	0.322365773287	55
WP_003518639.1	MF	0004070	aspartate carbamoyltransferase activity	11.3248482083	0.793333019525	1
WP_003518639.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.94023325247	0.738851235483	1
WP_003518639.1	MF	0016597	amino acid binding	9.89956254443	0.761551040391	2
WP_003518639.1	BP	0044205	'de novo' UMP biosynthetic process	8.04017149241	0.716417448235	4
WP_003518639.1	BP	0006520	cellular amino acid metabolic process	4.04350684181	0.596675027162	34
WP_003518641.1	MF	0004386	helicase activity	6.4773369568	0.674242898936	1
WP_003518642.1	MF	0004845	uracil phosphoribosyltransferase activity	11.2915493409	0.792614117869	1
WP_003518642.1	BP	0006353	DNA-templated transcription, termination	7.82353393038	0.71083283393	1
WP_003518642.1	BP	0009116	nucleoside metabolic process	6.51928236312	0.675437495855	2
WP_003518642.1	MF	0003723	RNA binding	3.00099146318	0.556235331629	4
WP_003518642.1	BP	0006355	regulation of transcription, DNA-templated	0.433241729429	0.400272238183	37
WP_003518645.1	CC	0016021	integral component of membrane	0.787506766903	0.433552771281	1
WP_003518647.1	MF	2001070	starch binding	12.6654392656	0.821445549235	1
WP_003518649.1	CC	0016021	integral component of membrane	0.787804242775	0.433577105657	1
WP_003518649.1	BP	0015031	protein transport	0.705713337174	0.426677795177	1
WP_003518649.1	CC	0005886	plasma membrane	0.3748537839	0.393599141279	4
WP_003518650.1	MF	0008479	queuine tRNA-ribosyltransferase activity	11.5157936873	0.797435161057	1
WP_003518650.1	BP	0101030	tRNA-guanine transglycosylation	11.3143467926	0.793106414783	1
WP_003518650.1	BP	0008616	queuosine biosynthetic process	8.79254898253	0.735250417374	2
WP_003518650.1	MF	0046872	metal ion binding	2.63782515293	0.540524878272	6
WP_003518652.1	BP	0008616	queuosine biosynthetic process	8.93011983855	0.738605604667	1
WP_003518652.1	MF	0016853	isomerase activity	5.22644242186	0.636647728773	1
WP_003518652.1	CC	0005737	cytoplasm	2.09838491401	0.515033860986	1
WP_003518652.1	MF	0016740	transferase activity	2.26112082848	0.523037584652	2
WP_003518655.1	BP	0030435	sporulation resulting in formation of a cellular spore	10.6599813674	0.778772582596	1
WP_003518655.1	CC	0016021	integral component of membrane	0.139529670946	0.358937529753	1
WP_003518656.1	MF	0004073	aspartate-semialdehyde dehydrogenase activity	11.386975386	0.794671486458	1
WP_003518656.1	BP	0071266	'de novo' L-methionine biosynthetic process	10.1362365484	0.766979872588	1
WP_003518656.1	BP	0009088	threonine biosynthetic process	9.23635177671	0.745982646342	2
WP_003518656.1	MF	0050661	NADP binding	7.19255047791	0.69411087482	3
WP_003518656.1	BP	0019877	diaminopimelate biosynthetic process	8.93537559323	0.73873327182	4
WP_003518656.1	MF	0046983	protein dimerization activity	6.93228598319	0.687000487412	4
WP_003518656.1	BP	0009097	isoleucine biosynthetic process	8.70356289021	0.733066157109	6
WP_003518656.1	MF	0051287	NAD binding	6.73652372769	0.681563900118	6
WP_003518656.1	BP	0009089	lysine biosynthetic process via diaminopimelate	8.23579231482	0.721395978868	9
WP_003518656.1	BP	0055114	oxidation-reduction process	2.48239074529	0.53347137797	35
WP_003518658.1	MF	0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	11.2568507706	0.791863868807	1
WP_003518658.1	BP	0019877	diaminopimelate biosynthetic process	9.20554206694	0.745246038024	1
WP_003518658.1	CC	0005737	cytoplasm	2.07116592508	0.513665246022	1
WP_003518658.1	BP	0009089	lysine biosynthetic process via diaminopimelate	8.23149025511	0.721287131712	2
WP_003518658.1	CC	0016021	integral component of membrane	0.00311143483691	0.312799290409	4
WP_003518660.1	MF	0008839	4-hydroxy-tetrahydrodipicolinate reductase	11.2541405383	0.791805219778	1
WP_003518660.1	BP	0019877	diaminopimelate biosynthetic process	9.3264483656	0.748129683208	1
WP_003518660.1	CC	0005737	cytoplasm	2.0983687779	0.515033052275	1
WP_003518660.1	MF	0016726	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	10.3369034209	0.771533319611	2
WP_003518660.1	BP	0009089	lysine biosynthetic process via diaminopimelate	8.30034796866	0.723025911506	3
WP_003518660.1	MF	0050661	NADP binding	7.1701851257	0.693504963719	5
WP_003518660.1	MF	0051287	NAD binding	6.67645471094	0.679879905817	7
WP_003518660.1	BP	0055114	oxidation-reduction process	2.48237475192	0.533470641014	21
WP_003518662.1	MF	0008817	cob(I)yrinic acid a,c-diamide adenosyltransferase activity	10.0248869539	0.764433719281	1
WP_003518662.1	BP	0009236	cobalamin biosynthetic process	7.18962420551	0.694031651307	1
WP_003518662.1	CC	0005737	cytoplasm	0.162098534509	0.363159643234	1
WP_003518662.1	MF	0005524	ATP binding	2.65607643663	0.541339315745	3
WP_003518662.1	MF	0042084	5-methyltetrahydrofolate-dependent methyltransferase activity	0.124888062926	0.356012961581	21
WP_003518662.1	MF	0008172	S-methyltransferase activity	0.101365196031	0.350928632713	23
WP_003518662.1	BP	0006779	porphyrin-containing compound biosynthetic process	0.590207816777	0.416249876779	27
WP_003518662.1	BP	0009086	methionine biosynthetic process	0.0872960512804	0.347600654319	31
WP_003518664.1	MF	0003678	DNA helicase activity	7.62040622878	0.705525809221	1
WP_003518664.1	BP	0032508	DNA duplex unwinding	7.37734759875	0.699081686337	1
WP_003518664.1	CC	0005737	cytoplasm	0.0113331996077	0.320157629206	1
WP_003518664.1	CC	0016021	integral component of membrane	0.00464843644911	0.314599655125	3
WP_003518664.1	BP	0034227	tRNA thio-modification	0.0595609471657	0.340136222027	9
WP_003518664.1	MF	0003677	DNA binding	3.09648210972	0.560205882865	10
WP_003518664.1	MF	0005524	ATP binding	2.94953368492	0.554069478205	11
WP_003518669.1	MF	0051536	iron-sulfur cluster binding	4.95317371449	0.627853151848	1
WP_003518669.1	BP	0055114	oxidation-reduction process	2.26153139395	0.523057406194	1
WP_003518669.1	MF	0004355	glutamate synthase (NADPH) activity	4.37261275826	0.608324718504	3
WP_003518669.1	MF	0016040	glutamate synthase (NADH) activity	0.0996493293613	0.350535693481	11
WP_003518673.1	CC	0016021	integral component of membrane	0.784756994051	0.433327614049	1
WP_003518674.1	MF	0016887	ATPase activity	3.41301594643	0.572947556782	1
WP_003518674.1	BP	0046677	response to antibiotic	0.310852985776	0.385655085901	1
WP_003518674.1	CC	0005886	plasma membrane	0.102618038187	0.351213441109	1
WP_003518674.1	CC	0016021	integral component of membrane	0.0280997317175	0.329039839108	3
WP_003518674.1	BP	1902358	sulfate transmembrane transport	0.0149690496095	0.322464939394	4
WP_003518674.1	MF	0005524	ATP binding	2.23538532024	0.521791497121	6
WP_003518674.1	MF	0015419	ATPase-coupled sulfate transmembrane transporter activity	0.0173098165047	0.323803495852	24
WP_003518677.1	MF	0022857	transmembrane transporter activity	3.33096295608	0.56970344383	1
WP_003518677.1	CC	0005886	plasma membrane	3.01439857178	0.556796580034	1
WP_003518677.1	BP	0055085	transmembrane transport	2.85898077971	0.550211723015	1
WP_003518677.1	CC	0016021	integral component of membrane	0.787179964271	0.433526032594	3
WP_003518679.1	MF	0042626	ATPase-coupled transmembrane transporter activity	6.52299879598	0.675543153551	1
WP_003518679.1	BP	0055085	transmembrane transport	2.86120780001	0.550307325819	1
WP_003518679.1	CC	0016021	integral component of membrane	0.787793142844	0.433576197734	1
WP_003518679.1	MF	0016887	ATPase activity	4.5205736742	0.613419023703	4
WP_003518679.1	MF	0005524	ATP binding	2.96079016008	0.55454486662	11
WP_003518681.1	MF	0042626	ATPase-coupled transmembrane transporter activity	6.52380891488	0.675566181129	1
WP_003518681.1	BP	0055085	transmembrane transport	2.86156314555	0.550322576853	1
WP_003518681.1	CC	0016021	integral component of membrane	0.787890982218	0.433584200326	1
WP_003518681.1	MF	0016887	ATPase activity	4.52113510343	0.613438193671	4
WP_003518681.1	MF	0005524	ATP binding	2.96115787317	0.554560380786	11
WP_003518690.1	MF	0008810	cellulase activity	9.53261795359	0.753004099491	1
WP_003518690.1	BP	0000272	polysaccharide catabolic process	8.70971672896	0.733217568117	1
WP_003518690.1	MF	0030248	cellulose binding	5.88002724455	0.656792103856	4
WP_003518690.1	MF	0046872	metal ion binding	0.836414926175	0.437493709735	8
WP_003518702.1	MF	0009982	pseudouridine synthase activity	8.37958144297	0.725017797322	1
WP_003518702.1	BP	0001522	pseudouridine synthesis	8.06358583397	0.717016507893	1
WP_003518702.1	CC	0016021	integral component of membrane	0.00145218595984	0.310233217389	1
WP_003518702.1	MF	0003723	RNA binding	3.4848324807	0.575755091418	4
WP_003518702.1	MF	0016798	hydrolase activity, acting on glycosyl bonds	0.0976973709209	0.350084552207	11
WP_003518702.1	MF	0016829	lyase activity	0.0587478493783	0.339893511595	12
WP_003518702.1	MF	0140098	catalytic activity, acting on RNA	0.0391657327994	0.333435565267	13
WP_003518704.1	BP	0006355	regulation of transcription, DNA-templated	3.55963886719	0.578648916082	1
WP_003518704.1	MF	0003677	DNA binding	3.10812143734	0.560685641371	1
WP_003518706.1	BP	0000160	phosphorelay signal transduction system	5.13650803205	0.633779328278	1
WP_003518707.1	MF	0000155	phosphorelay sensor kinase activity	5.25225754426	0.637466518592	1
WP_003518707.1	BP	0023014	signal transduction by protein phosphorylation	5.03151169432	0.630398575852	1
WP_003518707.1	CC	0016021	integral component of membrane	0.359959410801	0.391815088568	1
WP_003518707.1	BP	0000160	phosphorelay signal transduction system	4.15253711989	0.600585292301	3
WP_003518707.1	BP	0018106	peptidyl-histidine phosphorylation	3.51789590837	0.577037915377	5
WP_003518707.1	CC	0005737	cytoplasm	0.00835914659673	0.31797539913	5
WP_003518707.1	MF	0005524	ATP binding	1.18846934056	0.462992598203	11
WP_003518707.1	BP	0006355	regulation of transcription, DNA-templated	0.927426159158	0.444531909129	28
WP_003518707.1	MF	0000156	phosphorelay response regulator activity	0.0425447400778	0.334649498441	28
WP_003518707.1	BP	1900445	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.0835575386807	0.346671977918	48
WP_003518707.1	BP	0097308	cellular response to farnesol	0.0834283851254	0.346639527665	49
WP_003518707.1	BP	1900436	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation	0.0747137975932	0.344388713549	52
WP_003518707.1	BP	0036170	filamentous growth of a population of unicellular organisms in response to starvation	0.074548004615	0.344344653652	54
WP_003518707.1	BP	0036180	filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.0734145750334	0.344042120202	56
WP_003518707.1	BP	0007231	osmosensory signaling pathway	0.0619965161434	0.340853492635	63
WP_003518707.1	BP	0071474	cellular hyperosmotic response	0.058708083587	0.339881598522	66
WP_003518707.1	BP	0009405	pathogenesis	0.0353039517995	0.331982130194	89
WP_003518707.1	BP	0071555	cell wall organization	0.0277106257842	0.328870730892	99
WP_003518709.1	BP	0018277	protein deamination	11.3326074103	0.793500383936	1
WP_003518709.1	MF	0050568	protein-glutamine glutaminase activity	10.9110458853	0.784322785991	1
WP_003518709.1	CC	0005737	cytoplasm	1.97295358682	0.508650629784	1
WP_003518709.1	BP	0006482	protein demethylation	10.9010073494	0.784102100524	2
WP_003518709.1	MF	0008984	protein-glutamate methylesterase activity	10.7323332683	0.780378685237	2
WP_003518709.1	MF	0000156	phosphorelay response regulator activity	10.0415510801	0.764815662723	4
WP_003518709.1	BP	0006935	chemotaxis	7.26472238961	0.696059722926	5
WP_003518709.1	BP	0000160	phosphorelay signal transduction system	4.83413301929	0.623946330928	10
WP_003518709.1	MF	0008168	methyltransferase activity	0.0366811823508	0.332509186158	13
WP_003518709.1	BP	0032259	methylation	0.0357969025294	0.332171940738	34
WP_003518711.1	MF	0008757	S-adenosylmethionine-dependent methyltransferase activity	5.7629316664	0.653268671627	1
WP_003518711.1	BP	0032259	methylation	2.34642532841	0.527118027722	1
WP_003518711.1	BP	0008213	protein alkylation	0.702924592329	0.426436548731	2
WP_003518711.1	MF	0051998	protein carboxyl O-methyltransferase activity	0.87164215726	0.44026130151	6
WP_003518712.1	BP	0006935	chemotaxis	7.58255023498	0.704528975821	1
WP_003518712.1	BP	0007165	signal transduction	4.22024666184	0.602987829422	6
WP_003518714.1	BP	0006935	chemotaxis	7.41184170408	0.700002612084	1
WP_003518714.1	MF	0000155	phosphorelay sensor kinase activity	6.19850102483	0.666201376272	1
WP_003518714.1	CC	0005737	cytoplasm	1.99111202289	0.50958702844	1
WP_003518714.1	BP	0018106	peptidyl-histidine phosphorylation	6.84561220284	0.684603034861	3
WP_003518714.1	BP	0023014	signal transduction by protein phosphorylation	5.93798573868	0.658523106719	6
WP_003518714.1	BP	0000160	phosphorelay signal transduction system	4.91681988187	0.626665076122	10
WP_003518714.1	MF	0005524	ATP binding	2.73986653887	0.545042913009	10
WP_003518716.1	BP	0000160	phosphorelay signal transduction system	2.71738513625	0.544054840191	1
WP_003518716.1	MF	0016301	kinase activity	0.031974863745	0.330663962165	1
WP_003518716.1	CC	0005737	cytoplasm	0.00678367703784	0.316659119296	1
WP_003518716.1	CC	0016021	integral component of membrane	0.0020010232629	0.311195202344	3
WP_003518716.1	MF	0005515	protein binding	0.0165365960276	0.323371949965	4
WP_003518716.1	MF	0046872	metal ion binding	0.00866100928032	0.318212971734	6
WP_003518716.1	BP	0016310	phosphorylation	0.0263901491752	0.32828780555	12
WP_003518716.1	BP	0097588	archaeal or bacterial-type flagellum-dependent cell motility	0.0258033692557	0.328024096256	13
WP_003518716.1	BP	0006935	chemotaxis	0.0249785553953	0.327648287137	15
WP_003518718.1	BP	0042173	regulation of sporulation resulting in formation of a cellular spore	12.5061110126	0.818184993668	1
WP_003518718.1	MF	0005509	calcium ion binding	7.22822100639	0.695075297126	1
WP_003518718.1	CC	0005737	cytoplasm	2.05361752094	0.512778111147	1
WP_003518718.1	MF	0003700	DNA-binding transcription factor activity	4.53630932519	0.613955866485	2
WP_003518718.1	BP	0030435	sporulation resulting in formation of a cellular spore	10.2219427999	0.768930146509	3
WP_003518718.1	MF	0003677	DNA binding	3.04251809091	0.557969679613	4
WP_003518718.1	CC	0016021	integral component of membrane	0.00139617487807	0.310125459501	4
WP_003518718.1	BP	0051606	detection of stimulus	8.74239184428	0.734020622552	7
WP_003518718.1	MF	0003743	translation initiation factor activity	0.039507980651	0.333560844346	12
WP_003518718.1	BP	0000160	phosphorelay signal transduction system	5.03094591665	0.630380263447	15
WP_003518718.1	BP	0006355	regulation of transcription, DNA-templated	3.48450530935	0.5757423672	21
WP_003518718.1	BP	0006413	translational initiation	0.0375504243395	0.332836757069	41
WP_003518722.1	BP	0006310	DNA recombination	5.72776443089	0.652203505892	1
WP_003518722.1	MF	0005524	ATP binding	2.92332338316	0.552959025657	1
WP_003518722.1	BP	0006281	DNA repair	5.52401697989	0.645966861778	2
WP_003518722.1	MF	0004222	metalloendopeptidase activity	0.0358287978379	0.332184176865	17
WP_003518722.1	BP	0006508	proteolysis	0.0211177764717	0.325800401088	23
WP_003518724.1	MF	0034618	arginine binding	12.5232908341	0.818537563426	1
WP_003518724.1	BP	0051259	protein complex oligomerization	8.88122553334	0.737416111519	1
WP_003518724.1	CC	0005737	cytoplasm	2.05168765361	0.512680318464	1
WP_003518724.1	BP	0006526	arginine biosynthetic process	8.00450850441	0.715503326397	2
WP_003518724.1	MF	0003700	DNA-binding transcription factor activity	4.62108377381	0.616832174001	5
WP_003518724.1	MF	0003677	DNA binding	3.02359968279	0.557181035043	7
WP_003518724.1	BP	0006355	regulation of transcription, DNA-templated	3.54962366772	0.578263261005	19
WP_003518725.1	BP	0019674	NAD metabolic process	10.6352182649	0.778221627899	1
WP_003518725.1	MF	0003951	NAD+ kinase activity	9.61039891578	0.754829342253	1
WP_003518725.1	CC	0005737	cytoplasm	1.9805314427	0.509041928218	1
WP_003518725.1	BP	0006741	NADP biosynthetic process	10.5850295498	0.7771030074	2
WP_003518725.1	MF	0005524	ATP binding	2.76239946405	0.546029190933	5
WP_003518725.1	CC	0070013	intracellular organelle lumen	0.0201824886813	0.325327850498	5
WP_003518725.1	CC	0043231	intracellular membrane-bounded organelle	0.0101145412242	0.31930292016	9
WP_003518725.1	MF	0046872	metal ion binding	2.40489629279	0.529872211289	13
WP_003518725.1	CC	0005874	microtubule	0.00536580648524	0.315336141817	13
WP_003518725.1	BP	0016310	phosphorylation	3.47622933413	0.575420302343	18
WP_003518725.1	CC	0016021	integral component of membrane	0.0035438546777	0.313343797194	20
WP_003518725.1	MF	0042736	NADH kinase activity	0.0637116700264	0.341350179913	25
WP_003518725.1	MF	0004707	MAP kinase activity	0.00761628167368	0.317371794316	26
WP_003518725.1	MF	0005200	structural constituent of cytoskeleton	0.00664019109885	0.316531965794	27
WP_003518725.1	MF	0003924	GTPase activity	0.00416993756153	0.314076297799	29
WP_003518725.1	MF	0005525	GTP binding	0.00372944051779	0.31356723991	30
WP_003518725.1	BP	0034599	cellular response to oxidative stress	0.0310115767304	0.33026987119	42
WP_003518725.1	BP	0007017	microtubule-based process	0.00508247696868	0.315051524778	52
WP_003518725.1	BP	0007010	cytoskeleton organization	0.00484193805334	0.314803602014	53
WP_003518725.1	BP	0035556	intracellular signal transduction	0.00302337283913	0.312683851859	57
WP_003518725.1	BP	0006464	cellular protein modification process	0.00257885917959	0.31207361453	60
WP_003518726.1	MF	0004672	protein kinase activity	4.89394607165	0.625915287286	1
WP_003518726.1	BP	0006468	protein phosphorylation	4.67789532936	0.618744987772	1
WP_003518726.1	MF	0052621	diguanylate cyclase activity	3.43843121747	0.573944466787	4
WP_003518726.1	MF	0005524	ATP binding	2.69029766598	0.542858882479	7
WP_003518726.1	BP	0000160	phosphorelay signal transduction system	0.469017827889	0.404140040356	17
WP_003518730.1	MF	0016887	ATPase activity	3.73910841428	0.585469963248	1
WP_003518730.1	BP	0055085	transmembrane transport	0.154600126615	0.36179151122	1
WP_003518730.1	CC	0016021	integral component of membrane	0.0425669605787	0.334657318514	1
WP_003518730.1	BP	0043215	daunorubicin transport	0.0241343326408	0.327257151869	5
WP_003518730.1	MF	0005524	ATP binding	2.44896249864	0.531925822294	6
WP_003518730.1	BP	1900753	doxorubicin transport	0.0241264379496	0.327253462181	6
WP_003518730.1	CC	1990351	transporter complex	0.00954213937226	0.318883698603	7
WP_003518730.1	CC	0098797	plasma membrane protein complex	0.00912928941512	0.318573470147	8
WP_003518730.1	BP	0030001	metal ion transport	0.017022574333	0.323644329378	15
WP_003518730.1	BP	0015803	branched-chain amino acid transport	0.00881754765553	0.31833454106	20
WP_003518730.1	MF	0022857	transmembrane transporter activity	0.180122685124	0.36632413306	24
WP_003518730.1	MF	0046872	metal ion binding	0.00775283386763	0.317484885864	27
WP_003518730.1	MF	0003677	DNA binding	0.00198740943795	0.311173069803	36
WP_003518736.1	BP	0000272	polysaccharide catabolic process	8.01753875231	0.71583755632	1
WP_003518736.1	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	6.25804256322	0.667933480949	1
WP_003518736.1	CC	0005576	extracellular region	0.124865311237	0.356008287356	1
WP_003518736.1	MF	0030248	cellulose binding	0.340686900403	0.389450902937	8
WP_003518740.1	MF	0008810	cellulase activity	10.8646238126	0.783301398271	1
WP_003518740.1	BP	0030245	cellulose catabolic process	9.13422658695	0.743536261608	1
WP_003518740.1	CC	0016021	integral component of membrane	0.0179980423298	0.32417956484	1
WP_003518740.1	MF	0030246	carbohydrate binding	0.072740528879	0.343861096511	6
WP_003518740.1	MF	0003993	acid phosphatase activity	0.0364898842836	0.332436576752	7
WP_003518740.1	MF	0046872	metal ion binding	0.00896147342996	0.318445366593	12
WP_003518740.1	BP	0016311	dephosphorylation	0.022168843055	0.326319125905	27
WP_003518743.1	MF	0008168	methyltransferase activity	5.19286793802	0.635579800611	1
WP_003518743.1	BP	0032259	methylation	5.06768254217	0.631567180585	1
WP_003518743.1	MF	0003723	RNA binding	3.5328617487	0.577616590852	3
WP_003518745.1	MF	0008661	1-deoxy-D-xylulose-5-phosphate synthase activity	11.4303378809	0.795603524897	1
WP_003518745.1	BP	0052865	1-deoxy-D-xylulose 5-phosphate biosynthetic process	11.0944919396	0.788337898993	1
WP_003518745.1	CC	0016021	integral component of membrane	0.00386766070267	0.313730063416	1
WP_003518745.1	BP	0009228	thiamine biosynthetic process	8.54504977998	0.729147436455	3
WP_003518745.1	MF	0030976	thiamine pyrophosphate binding	8.33557852575	0.723912756821	3
WP_003518745.1	BP	0016114	terpenoid biosynthetic process	8.5193666213	0.728509092932	5
WP_003518745.1	MF	0000287	magnesium ion binding	5.44302647892	0.643455878143	6
WP_003518747.1	CC	0016021	integral component of membrane	0.787540953442	0.433555568072	1
WP_003518749.1	MF	0004601	peroxidase activity	8.19813577062	0.720442257147	1
WP_003518749.1	BP	0098869	cellular oxidant detoxification	7.06165707169	0.690551264749	1
WP_003518749.1	CC	0016021	integral component of membrane	0.787574002522	0.433558271749	1
WP_003518751.1	BP	0008299	isoprenoid biosynthetic process	7.79090904391	0.709985142843	1
WP_003518751.1	MF	0004337	geranyltranstransferase activity	3.93060064235	0.592569780572	1
WP_003518751.1	MF	0004161	dimethylallyltranstransferase activity	0.247065637513	0.376872672933	6
WP_003518751.1	MF	0004311	farnesyltranstransferase activity	0.170830300448	0.364713515624	7
WP_003518753.1	MF	0008855	exodeoxyribonuclease VII activity	10.6729256634	0.779060325784	1
WP_003518753.1	BP	0006308	DNA catabolic process	10.0055458346	0.763990020633	1
WP_003518753.1	CC	0009318	exodeoxyribonuclease VII complex	10.0005544084	0.763875444263	1
WP_003518753.1	CC	0005737	cytoplasm	1.94033852931	0.506957842436	4
WP_003518753.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.78025157401	0.622162179078	10
WP_003518755.1	MF	0008855	exodeoxyribonuclease VII activity	10.6653030319	0.778890900834	1
WP_003518755.1	BP	0006308	DNA catabolic process	9.99839984757	0.76382597827	1
WP_003518755.1	CC	0009318	exodeoxyribonuclease VII complex	9.99341198624	0.763711442823	1
WP_003518755.1	CC	0005737	cytoplasm	2.01824968144	0.510978546543	4
WP_003518755.1	BP	0090305	nucleic acid phosphodiester bond hydrolysis	5.05583472818	0.631184863061	9
WP_003518755.1	MF	0003676	nucleic acid binding	2.15168482397	0.517688396893	11
WP_003518757.1	BP	0031564	transcription antitermination	9.26706311438	0.746715681083	1
WP_003518757.1	MF	0003723	RNA binding	3.49396780251	0.576110137871	1
WP_003518757.1	BP	0006353	DNA-templated transcription, termination	9.10871489971	0.742923003252	3
WP_003518759.1	CC	0016021	integral component of membrane	0.78645869456	0.433466999327	1
WP_003518761.1	CC	0016021	integral component of membrane	0.7872366455	0.433530670597	1
